CD_HE_median_ratio,KEGG_names,LS_HE_median_ratio,UC_HE_median_ratio
1.0,K08783(extracellular_matrix_protein_14),736.03830812192,1.0
1.0,K08784(HtrA_serine_peptidase_1),6200.831525615329,1.0
1.0,K08786(HtrA_serine_peptidase_4),6626.177325140779,1.0
1.0,K08793(serine/threonine_kinase_32),310.97633788347605,1.0
1.0,K08794(calcium/calmodulin-dependent_protein_kinase_I),536.667336088731,1.0
1.0,K08796(BR_serine/threonine_kinase),212.65496250536899,1.0
1.0,K08797(hormonally_upregulated_Neu-associated_kinase),148.70036018328398,1.0
1.0,K08799(maternal_embryonic_leucine_zipper_kinase),35.2462073085279,1.0
1.0,K08809(striated_muscle-specific_serine/threonine_protein_kinase),15.376600814816499,1.0
1.0,"K08819(Cdc2-related_kinase,_arginine/serine-rich)",440.990253967575,1.0
1.0,K08823(CDC-like_kinase),127.172697007803,1.0
1.0,K08837(serine/threonine_kinase_10),48.1788139700826,1.0
1.0,K08848(receptor-interacting_serine/threonine-protein_kinase_4),1029.55984318919,1.0
1.0,K08852(serine/threonine-protein_kinase/endoribonuclease_IRE1),3055.89067874051,1.0
1.0,K08853(AP2-associated_kinase),412.926626297006,1.0
1.0,K08856(serine/threonine_kinase_16),713.3297903741379,1.0
1.0,K08860(eukaryotic_translation_initiation_factor_2-alpha_kinase),310.20793340191995,1.0
1.0,K08863(polo-like_kinase_4),449.2480815724529,1.0
1.0,K08865(PDZ-binding_kinase),3005.06646832766,1.0
1.0,K08874(transformation/transcription_domain-associated_protein),25.409099879964298,1.0
1.0,K08897(Eph_receptor_A10),554.113968873965,1.0
1.0,K08930(light-harvesting_protein_B-800-850_alpha_chain),3541.22215682538,1.0
1.0,K08952(chlorosome_envelope_protein_I),524.189448060175,1.0
1.0,K08953(chlorosome_envelope_protein_J),292.25732728594704,1.0
1.0,K08954(chlorosome_envelope_protein_X),345.028689721032,1.0
1.0,K08968(methionine_(R)-S-oxide_reductase),89.36525341850928,1.0
1.0,K08971(putative_membrane_protein),8492.08256185657,1.0
1.0,K08979(putative_membrane_protein),7377.898428241118,1.0
1.0,K08992(putative_membrane_protein),15217.7600034689,1.0
1.0,K08996(putative_membrane_protein),24145.706301855098,1.0
1.0,K09000(hypothetical_protein),1317.91373287458,1.0
1.0,K09003(hypothetical_protein),7441.670703435138,1.0
1.0,"K09012(DeoR_family_transcriptional_regulator,_suf_operon_transcriptionalrepressor)",1068.5358394647399,1.0
1.0,K09093(aryl_hydrocarbon_receptor),485.53329474862295,1.0
1.0,K09119(hypothetical_protein),5595.19236376874,1.0
1.0,K09126(hypothetical_protein),11418.0470819621,1.0
1.0,K09127(hypothetical_protein),228.80480787891997,1.0
1.0,K09138(hypothetical_protein),8554.158359087309,1.0
1.0,K09139(hypothetical_protein),8940.45505790457,1.0
1.0,K09140(hypothetical_protein),6193.627944015049,1.0
1.0,K09142(hypothetical_protein),8825.32386200378,1.0
1.0,K09152(hypothetical_protein),5384.55294392238,1.0
1.0,K09154(hypothetical_protein),7998.2707476885,1.0
1.0,K09159(hypothetical_protein),28347.459880163497,1.0
1.0,K09160(hypothetical_protein),19908.7109247956,1.0
1.0,K09165(hypothetical_protein),852.62207274151,1.0
1.0,"K09184(GATA-binding_protein,_other_eukaryote)",6471.101069232379,1.0
1.0,K09186(myeloid/lymphoid_or_mixed-lineage_leukemia_protein_1/4),115.21425231845299,1.0
1.0,K09187(myeloid/lymphoid_or_mixed-lineage_leukemia_protein_2),75.23431714015959,1.0
1.0,K09188(myeloid/lymphoid_or_mixed-lineage_leukemia_protein_3),41.1775084316736,1.0
1.0,"K09200(transcription_factor_Sp,_invertebrate)",358.582760077205,1.0
1.0,K09222(RE1-silencing_transcription_factor),1092.1702965074799,1.0
1.0,K09229(KRAB_and_SCAN_domains-containing_zinc_finger_protein),2810.88316151444,1.0
1.0,K09230(SCAN_domain-containing_zinc_finger_protein),356.730306111492,1.0
1.0,K09250(cellular_nucleic_acid-binding_protein),2007.70443297153,1.0
1.0,"K09265(MADS-box_transcription_factor,_other_eukaryote)",72.99761050061498,1.0
1.0,K09288(coiled-coil_domain-containing_protein_6),1325.18804587353,1.0
1.0,"K09364(POU_domain_transcription_factor,_class_2)",441.08422175586395,1.0
1.0,K09470(gamma-glutamylputrescine_synthase),15914.453758091699,1.0
1.0,K09472(gamma-glutamyl-gamma-aminobutyraldehyde_dehydrogenase),15992.166001892,1.0
1.0,K09478(short/branched_chain_acyl-CoA_dehydrogenase),1749.7160347572499,1.0
1.0,K09487(heat_shock_protein_90kDa_beta),248.822891257969,1.0
1.0,K09495(T-complex_protein_1_subunit_gamma),17513.870314950596,1.0
1.0,K09497(T-complex_protein_1_subunit_epsilon),6238.6938218100195,1.0
1.0,K09499(T-complex_protein_1_subunit_eta),107.06944813759999,1.0
1.0,K09502(DnaJ_homolog_subfamily_A_member_1),128.00507199864398,1.0
1.0,K09505(DnaJ_homolog_subfamily_A_member_4),90.3038061070228,1.0
1.0,K09511(DnaJ_homolog_subfamily_B_member_5),72.9516810371042,1.0
1.0,K09515(DnaJ_homolog_subfamily_B_member_9),1854.2319172385398,1.0
1.0,K09522(DnaJ_homolog_subfamily_C_member_2),2590.14035937188,1.0
1.0,K09529(DnaJ_homolog_subfamily_C_member_9),1437.30765977774,1.0
1.0,K09531(DnaJ_homolog_subfamily_C_member_11),129.80944008862298,1.0
1.0,K09536(DnaJ_homolog_subfamily_C_member_16),60.02112879011109,1.0
1.0,K09539(DnaJ_homolog_subfamily_C_member_19),574.1479312306119,1.0
1.0,K09552(spastic_paraplegia_7),488.00957087818597,1.0
1.0,K09566(peptidyl-prolyl_isomerase_G_(cyclophilin_G)),352.840058460017,1.0
1.0,K09568(FK506-binding_protein_1),2491.4576710448696,1.0
1.0,K09569(FK506-binding_protein_2),2760.81866310397,1.0
1.0,K09599(cathepsin_P),5534.4759999300095,1.0
1.0,K09601(cathepsin_R),7155.228965989069,1.0
1.0,K09606(aminopeptidase_O),372.014074029398,1.0
1.0,"K09643(transmembrane_protease,_serine_13)",8066.642011760491,1.0
1.0,"K09654(beta-1,3-N-acetylgalactosaminyltransferase_2)",1374.1894216104201,1.0
1.0,"K09655(beta-1,4-N-acetylgalactosaminyltransferase_2)",644.077253697986,1.0
1.0,"K09656(beta-1,4-N-acetylgalactosaminyltransferase_3)",651.3152338140089,1.0
1.0,"K09657(beta-1,4-N-acetylgalactosaminyltransferase_4)",529.897849724901,1.0
1.0,"K09662(N-acetylglucosaminyltransferase_3,_mucin_type)",7733.506523356249,1.0
1.0,"K09663(beta-1,6-N-acetylglucosaminyltransferase_4)",136.255996310713,1.0
1.0,K09679([heparan_sulfate]-glucosamine_3-sulfotransferase_6),262.069460188725,1.0
1.0,"K09682(MarR_family_transcriptional_regulator,_protease_productionregulatory_protein_HPr)",8709.29778476596,1.0
1.0,K09683(hut_operon_positive_regulatory_protein),16682.778202087695,1.0
1.0,K09700(hypothetical_protein),1930.41987954785,1.0
1.0,K09712(hypothetical_protein),91.09671187522909,1.0
1.0,K09713(hypothetical_protein),9153.2253992807,1.0
1.0,K09717(hypothetical_protein),8923.099116250998,1.0
1.0,K09720(hypothetical_protein),8924.61431826077,1.0
1.0,K09721(hypothetical_protein),8142.00560260895,1.0
1.0,K09722(hypothetical_protein),6097.78185368266,1.0
1.0,K09723(hypothetical_protein),8135.08508814536,1.0
1.0,K09724(hypothetical_protein),6102.9083625370895,1.0
1.0,K09727(hypothetical_protein),6911.56623052445,1.0
1.0,K09728(hypothetical_protein),7917.89040054977,1.0
1.0,K09730(hypothetical_protein),7543.2035278839485,1.0
1.0,K09733(hypothetical_protein),7753.810370963742,1.0
1.0,K09735(hypothetical_protein),6771.8875457004,1.0
1.0,K09738(hypothetical_protein),5568.66458409187,1.0
1.0,K09739(hypothetical_protein),6935.3229609314285,1.0
1.0,K09741(hypothetical_protein),5676.698864504279,1.0
1.0,K09805(hypothetical_protein),2140.9859035811696,1.0
1.0,K09814(hemin_transport_system_ATP-binding_protein),864.197743693692,1.0
1.0,K09834(tocopherol_cyclase),549.0709347456238,1.0
1.0,K09841(xanthoxin_dehydrogenase),4737.76945598691,1.0
1.0,K09844(hydroxyneurosporene_dehydrogenase),1784.6332356882199,1.0
1.0,K09862(hypothetical_protein),503.7805527487789,1.0
1.0,K09898(hypothetical_protein),32224.679151061202,1.0
1.0,K09906(hypothetical_protein),29196.858684310497,1.0
1.0,K09907(hypothetical_protein),18795.219530944,1.0
1.0,K09908(hypothetical_protein),25795.3333170801,1.0
1.0,K09909(hypothetical_protein),17851.938620036297,1.0
1.0,K09910(hypothetical_protein),26544.656101407,1.0
1.0,K09921(hypothetical_protein),33343.074387898996,1.0
1.0,K09934(hypothetical_protein),20943.646327583996,1.0
1.0,K09945(hypothetical_protein),599.6475531029479,1.0
1.0,K09953(lipid_A_3-O-deacylase),5837.111266098689,1.0
1.0,K09954(hypothetical_protein),24587.5807583661,1.0
1.0,K09978(hypothetical_protein),17104.5887488231,1.0
1.0,K09991(hypothetical_protein),272.11164797443604,1.0
1.0,K09999(arginine_transport_system_permease_protein),23171.4113476906,1.0
1.0,K10028(D-dopachrome_decarboxylase),1743.32181014549,1.0
1.0,K10047(inositol-phosphate_phosphatase_/_L-galactose_1-phosphate_phosphatase),900.493008980076,1.0
1.0,"K10060(C-type_lectin_domain_family_4,_member_F)",154.804614924527,1.0
1.0,"K10061(C-type_lectin_superfamily_4,_member_G)",625.6785328535899,1.0
1.0,K10064(asialoglycoprotein_receptor_2),544.85571027503,1.0
1.0,"K10067(surfactant,_pulmonary-associated_protein_A)",1035.0830404557598,1.0
1.0,"K10080(lectin,_mannose-binding_1)",325.908193112179,1.0
1.0,"K10086(ER_degradation_enhancer,_mannosidase_alpha-like_3)",93.50352583828098,1.0
1.0,K10107(capsular_polysaccharide_transport_system_permease_protein),13308.9808090797,1.0
1.0,K10160(toll-like_receptor_4),3657.93620081983,1.0
1.0,K10161(toll-like_receptor_9),479.62760270547886,1.0
1.0,K10169(toll-like_receptor_6),1779.3269163494701,1.0
1.0,K10171(toll-like_receptor_10),166.88753826086497,1.0
1.0,K10195(oligogalacturonide_transport_system_ATP-binding_protein),1521.2515229115297,1.0
1.0,K10199(glucose/arabinose_transport_system_ATP-binding_protein),915.0101871945299,1.0
1.0,K10216(2-hydroxymuconate-semialdehyde_hydrolase),10629.6457135414,1.0
1.0,K10217(aminomuconate-semialdehyde_dehydrogenase),2320.84400953188,1.0
1.0,"K10222(2,6-dioxo-6-phenylhexa-3-enoate_hydrolase)",1237.18103414563,1.0
1.0,K10229(sorbitol/mannitol_transport_system_permease_protein),230.79603309492802,1.0
1.0,K10233(alpha-glucoside_transport_system_permease_protein),511.45304906561597,1.0
1.0,K10237(trehalose/maltose_transport_system_permease_protein),1775.1558370501,1.0
1.0,K10238(trehalose/maltose_transport_system_permease_protein),1057.8838286399498,1.0
1.0,K10251(beta-keto_reductase),244.87202710543107,1.0
1.0,K10260(F-box_and_WD-40_domain_protein_7),155.50534274563196,1.0
1.0,K10272(F-box_and_leucine-rich_repeat_protein_6),72.21944743491869,1.0
1.0,K10279(F-box_and_leucine-rich_repeat_protein_13),1836.4485455749598,1.0
1.0,K10281(F-box_and_leucine-rich_repeat_protein_15),222.682925930834,1.0
1.0,K10296(F-box_protein_10),1344.23134496924,1.0
1.0,K10317(F-box_protein_42),12199.894067435001,1.0
1.0,K10336(ankyrin_repeat_and_SOCS_box_protein_14),4621.591751373319,1.0
1.0,K10383(envoplakin),436.74255460180996,1.0
1.0,K10384(filaggrin),16.8343210880156,1.0
1.0,K10385(loricrin),3163.10404399414,1.0
1.0,K10402(kinesin_family_member_20/23),785.8466117527829,1.0
1.0,"K10408(dynein_heavy_chain,_axonemal)",31.195752956461302,1.0
1.0,"K10414(dynein_heavy_chain_2,_cytosolic)",385.639449587766,1.0
1.0,"K10416(dynein_light_intermediate_chain_1,_cytosolic)",837.3209211715729,1.0
1.0,K10430(microtubule-associated_protein_2),234.19799406052798,1.0
1.0,K10431(microtubule-associated_protein_4),3056.4835799061198,1.0
1.0,K10434(microtubule-associated_protein_9),247.482190688733,1.0
1.0,K10458(kelch-like_protein_21),886.3417359642259,1.0
1.0,K10465(kelch-like_protein_29),195.66470159445896,1.0
1.0,K10466(kelch-like_protein_30),878.611848775839,1.0
1.0,K10524(nicotinamide_riboside_kinase_1),5305.628971169229,1.0
1.0,K10550(D-allose_transport_system_permease_protein),407.78653333982,1.0
1.0,K10554(fructose_transport_system_ATP-binding_protein),4904.358518827409,1.0
1.0,K10561(rhamnose_transport_system_permease_protein),15866.2353622419,1.0
1.0,K10569(endonuclease_VIII-like_3),46.52709940824911,1.0
1.0,K10623(HOMODA_hydrolase),1999.2145103393198,1.0
1.0,K10641(E3_ubiquitin-protein_ligase_LRSAM1),809.3854200123778,1.0
1.0,K10649(tripartite_motif-containing_protein_9/67),654.6010745250429,1.0
1.0,"K10673(streptomycin_3""-kinase)",12973.3347425946,1.0
1.0,K10700(ethylbenzene_hydroxylase),863.6619958320279,1.0
1.0,K10701(acetophenone_carboxylase),262.628834769527,1.0
1.0,"K10705(glyceraldehyde-3-phosphate_dehydrogenase,_spermatogenic)",202.33492976543397,1.0
1.0,K10718(juvenile_hormone_acid_methyltransferase),273.91809979177003,1.0
1.0,K10725(archaeal_cell_division_control_protein_6),17597.606592837496,1.0
1.0,K10726(replicative_DNA_helicase_Mcm),8520.288444896969,1.0
1.0,K10743(ribonuclease_H2_subunit_A),259.4025494245981,1.0
1.0,K10748(DNA_replication_terminus_site-binding_protein),19703.984846115498,1.0
1.0,K10751(chromatin_assembly_factor_1_subunit_B),691.5889587821409,1.0
1.0,K10753(histone_chaperone_ASF1),237.0323441862,1.0
1.0,K10761(tRNA(His)_guanylyltransferase),5872.17715008852,1.0
1.0,K10770(alkylated_DNA_repair_protein_alkB_homolog_8),3827.005434101349,1.0
1.0,K10800(single-strand_selective_monofunctional_uracil_DNA_glycosylase),5372.966531695449,1.0
1.0,K10803(DNA-repair_protein_XRCC1),336.492456460307,1.0
1.0,K10815(hydrogen_cyanide_synthase_HcnB),238.195221107513,1.0
1.0,K10817(erythronolide_synthase),33.8239364401913,1.0
1.0,K10821(polar-amino-acid-transporting_ATPase),653.7912108065909,1.0
1.0,K10827(polyamine-transporting_ATPase),6061.68483560095,1.0
1.0,K10839(UV_excision_repair_protein_RAD23),549.0325286287139,1.0
1.0,K10847(DNA-repair_protein_complementing_XP-A_cells),64.5171329136174,1.0
1.0,"K10850(MFS_transporter,_NNP_family,_putative_nitrate_transporter)",7959.1667831801615,1.0
1.0,K10865(double-strand_break_repair_protein_MRE11),4422.152226952099,1.0
1.0,K10876(RAD54-like_protein_2),128.80775451071298,1.0
1.0,K10884(ATP-dependent_DNA_helicase_2_subunit_1),68.59383798493849,1.0
1.0,K10895(fanconi_anemia_group_I_protein),833.9091680677658,1.0
1.0,K10924(MSHA_pilin_protein_MshA),159.51497389282696,1.0
1.0,K10961(toxin_co-regulated_pilus_biosynthesis_protein_I),216.512941941098,1.0
1.0,K10978(threo-isocitrate_dehydrogenase),2366.62688335681,1.0
1.0,K10981(DNA_polymerase_IV),145.71788093733096,1.0
1.0,K11005(hemolysin_A),1241.4152003013398,1.0
1.0,K11017(hemolysin_activation/secretion_protein??),464.318380280419,1.0
1.0,K11050(multidrug/hemolysin_transport_system_ATP-binding_protein),1200.0721372919,1.0
1.0,K11061(probable_enterotoxin_C),3504.460871074389,1.0
1.0,K11084(2-aminoethylphosphonate_transport_system_ATP-binding_protein),408.49382364906,1.0
1.0,K11095(U1_small_nuclear_ribonucleoprotein_C),928.1531531299349,1.0
1.0,K11108(RNA_3'-terminal_phosphate_cyclase-like_protein),588.696807497627,1.0
1.0,K11121(NAD-dependent_histone_deacetylase_SIR2),453.615874471696,1.0
1.0,K11130(H/ACA_ribonucleoprotein_complex_subunit_3),7980.896602545759,1.0
1.0,K11131(H/ACA_ribonucleoprotein_complex_subunit_4),1269.58307244567,1.0
1.0,"K11143(dynein_intermediate_chain_2,_axonemal)",1475.02342772491,1.0
1.0,K11164(dehydrogenase/reductase_SDR_family_member_2),251.493517452705,1.0
1.0,K11173(hydroxyacid-oxoacid_transhydrogenase),310.212310290338,1.0
1.0,"K11180(sulfite_reductase,_dissimilatory-type_alpha_subunit)",915.0116823380257,1.0
1.0,"K11181(sulfite_reductase,_dissimilatory-type_beta_subunit)",3787.1199310503,1.0
1.0,K11204(glutamate--cysteine_ligase_catalytic_subunit),1329.98620544148,1.0
1.0,K11230(mitogen-activated_protein_kinase_kinase_kinase),115.49377769823597,1.0
1.0,"K11233(osomolarity_two-component_system,_response_regulator_SSK1)",569.911905288659,1.0
1.0,K11264(methylmalonyl-CoA_decarboxylase),7641.60977030507,1.0
1.0,K11267(sister_chromatid_cohesion_protein_PDS5),632.9165792038199,1.0
1.0,K11272(mediator_of_replication_checkpoint_protein_1),164.78543247199397,1.0
1.0,K11273(chromosome_transmission_fidelity_protein_1),55.2783375982382,1.0
1.0,K11292(transcription_elongation_factor_SPT6),173.31996349148798,1.0
1.0,K11311(anthranilate_dioxygenase_reductase),373.762431289551,1.0
1.0,K11314(transcriptional_adapter_2-alpha),892.9165113543828,1.0
1.0,K11315(transcriptional_adapter_3),1148.02918824616,1.0
1.0,K11321(bromodomain-containing_protein_8),879.2874817838368,1.0
1.0,K11325(L-cysteine/cystine_lyase),859.9260627438958,1.0
1.0,K11346(inhibitor_of_growth_protein_4),402.41566688198105,1.0
1.0,K11361(transcription_factor_SPT20),558.59850003233,1.0
1.0,K11395(2-keto-3-deoxy-gluconate_aldolase),676.0122798344129,1.0
1.0,K11397(chromatin_modification-related_protein_VID21),64.308234632664,1.0
1.0,K11405(histone_deacetylase_8),294.97407935623403,1.0
1.0,K11412(NAD-dependent_deacetylase_sirtuin_2),1033.88699645721,1.0
1.0,K11416(mono-ADP-ribosyltransferase_sirtuin_6),518.0210728808139,1.0
1.0,K11422(histone-lysine_N-methyltransferase_SETD1),224.877721015371,1.0
1.0,K11432(PR_domain_zinc_finger_protein_2),92.3772685096143,1.0
1.0,K11435(protein_arginine_N-methyltransferase_2),2097.85468099136,1.0
1.0,K11436(protein_arginine_N-methyltransferase_3),654.9561540859848,1.0
1.0,K11441(dehydrogluconokinase),254.91385629039004,1.0
1.0,K11456(polyhomeotic-like_protein_1),63.3083003008334,1.0
1.0,K11469(RING1_and_YY1-binding_protein),1177.3100549278702,1.0
1.0,K11481(aurora_kinase_A),1789.74073677434,1.0
1.0,K11496(centromere_protein_B),67.96483370053109,1.0
1.0,K11497(centromere_protein_C),1268.04826716872,1.0
1.0,K11502(centromere_protein_J),1395.5370287760902,1.0
1.0,"K11523(two-component_system,_chemotaxis_family,_response_regulator_PixH)",1717.9809084473497,1.0
1.0,K11525(methyl-accepting_chemotaxis_protein_PixJ),63.221367892710894,1.0
1.0,K11528(UDP-N-acetylglucosamine_pyrophosphorylase),2463.46485518179,1.0
1.0,"K11558(kinetochore_protein_Spc25,_fungi_type)",1351.4824777531,1.0
1.0,"K11584(protein_phosphatase_2_(formerly_2A),_regulatory_subunit_B')",627.589150113029,1.0
1.0,K11605(manganese/iron_transport_system_permease_protein),5059.4247499862395,1.0
1.0,K11606(manganese/iron_transport_system_permease_protein),4580.174777719029,1.0
1.0,K11607(manganese/iron_transport_system_ATP-binding_protein),10015.736932009,1.0
1.0,K11610(beta-ketoacyl_ACP_reductase),640.034700649133,1.0
1.0,"K11623(two-component_system,_NarL_family,_sensor_histidine_kinase_YdfH)",2797.34278852315,1.0
1.0,K11625(membrane_protein_YdfJ),692.1000535929729,1.0
1.0,K11636(putative_ABC_transport_system_permease_protein),4330.29331441014,1.0
1.0,"K11638(two-component_system,_CitB_family,_response_regulator_CitT)",235.21352514914497,1.0
1.0,K11642(chromodomain-helicase-DNA-binding_protein_3),21.750737773322996,1.0
1.0,K11644(paired_amphipathic_helix_protein_Sin3a),24.7933258106523,1.0
1.0,K11646(dehydroquinate_synthase_II),5382.244112208569,1.0
1.0,K11648(SWI/SNF-related_matrix-associated_actin-dependent_regulator_ofchromatin_subfamily_B_member_1),248.26373111301302,1.0
1.0,"K11651(SWI/SNF-related_matrix-associated_actin-dependent_regulator_ofchromatin_subfamily_E,_member_1)",616.199996312442,1.0
1.0,K11653(AT-rich_interactive_domain-containing_protein_1),225.34790854098395,1.0
1.0,K11655(bromodomain_adjacent_to_zinc_finger_domain_protein_1A),33.349704584866295,1.0
1.0,K11658(bromodomain_adjacent_to_zinc_finger_domain_protein_1B),313.07291221520705,1.0
1.0,K11664(vacuolar_protein_sorting-associated_protein_72),1725.55126169231,1.0
1.0,K11684(bromodomain-containing_factor_1),219.87455316181195,1.0
1.0,K11687(poly(ADP-ribose)_glycohydrolase_ARH3),961.2995161345041,1.0
1.0,K11695(peptidoglycan_pentaglycine_glycine_transferase_(the_fourth_and_fifthglycine)),4875.277980936789,1.0
1.0,K11729(acyl-CoA_dehydrogenase_family_member_10),1011.3380205427501,1.0
1.0,K11731(citronellyl-CoA_dehydrogenase),216.891347371981,1.0
1.0,K11742(spermidine_export_protein_MdtI),21765.493140785395,1.0
1.0,K11771(SWI/SNF_chromatin-remodeling_complex_subunit_SWI1),112.39020893096999,1.0
1.0,K11772(SWI/SNF_complex_subunit_SWI3),1872.27365287518,1.0
1.0,K11780(FO_synthase_subunit_1),7371.342282041568,1.0
1.0,K11782(chorismate_futalosine-lyase),1958.5856910728999,1.0
1.0,K11795(nuclear_receptor_interaction_protein),65.033109147114,1.0
1.0,K11801(WD_repeat-containing_protein_23),1619.15818238537,1.0
1.0,K11814(multidrug_resistance_protein_EbrA),2885.8212673560497,1.0
1.0,K11815(multidrug_resistance_protein_EbrB),2976.04106560456,1.0
1.0,K11817(indole-3-acetaldehyde_oxidase),178.266679106051,1.0
1.0,K11841(ubiquitin_carboxyl-terminal_hydrolase_10),425.49905926701996,1.0
1.0,K11854(ubiquitin_carboxyl-terminal_hydrolase_35/38),1196.70128338673,1.0
1.0,K11883(RNA-binding_protein_NOB1),501.0487123684239,1.0
1.0,K11891(type_VI_secretion_system_protein_ImpL),24111.3027568355,1.0
1.0,K11893(type_VI_secretion_system_protein_ImpJ),5538.2673651265395,1.0
1.0,K11895(type_VI_secretion_system_protein_ImpH),5366.251830441789,1.0
1.0,K11896(type_VI_secretion_system_protein_ImpG),5830.955906618019,1.0
1.0,K11900(type_VI_secretion_system_protein_ImpC),5752.7384307104685,1.0
1.0,K11903(type_VI_secretion_system_secreted_protein_Hcp),9808.10360715052,1.0
1.0,K11905(type_VI_secretion_system_protein),11988.485100993401,1.0
1.0,K11906(type_VI_secretion_system_protein_VasD),6041.708738257299,1.0
1.0,K11907(type_VI_secretion_system_protein_VasG),17972.6065520681,1.0
1.0,K11909(type_VI_secretion_system_protein_VasI),24469.539530422997,1.0
1.0,K11910(type_VI_secretion_system_protein_VasJ),23356.153487136497,1.0
1.0,K11911(type_VI_secretion_system_protein_VasL),22218.563775438895,1.0
1.0,K11913(type_VI_secretion_system_protein),636.09622597864,1.0
1.0,K11916(serine/threonine-protein_kinase_Stk1),527.928141468622,1.0
1.0,K11940(heat_shock_protein_HspQ),17851.938620036297,1.0
1.0,K11942(methylmalonyl-CoA_mutase),287.78409654162897,1.0
1.0,K11952(bicarbonate_transport_system_ATP-binding_protein),219.020029363037,1.0
1.0,K11953(bicarbonate_transport_system_ATP-binding_protein),1000.477472504933,1.0
1.0,K11957(neutral_amino_acid_transport_system_ATP-binding_protein),202.08062136879195,1.0
1.0,K11958(neutral_amino_acid_transport_system_ATP-binding_protein),546.787285965795,1.0
1.0,K11972(E3_ubiquitin-protein_ligase_RNF19A),539.3139812777349,1.0
1.0,K11984(U4/U6.U5_tri-snRNP-associated_protein_1),602.29462183294,1.0
1.0,K11985(TRAF-interacting_protein),713.1619671607409,1.0
1.0,K12020(tripartite_motif-containing_protein_44),2672.38975845303,1.0
1.0,K12032(tripartite_motif-containing_protein_66),1557.00740398927,1.0
1.0,"K12046(troponin_T,_fast_skeletal_muscle)",92.44786544380469,1.0
1.0,K12053(ComB4_competence_protein),1620.80250474414,1.0
1.0,K12056(conjugal_transfer_mating_pair_stabilization_protein_TraG),191.30748366728898,1.0
1.0,K12068(conjugal_transfer_pilus_assembly_protein_TraL),124.65806497773097,1.0
1.0,"K12073(1,4-dihydroxy-2-naphthoyl-CoA_thioesterase)",4347.759695129289,1.0
1.0,K12092(cag_pathogenicity_island_protein_7),704.94504665261,1.0
1.0,K12144(hydrogenase-4_component_I),15991.117512801995,1.0
1.0,K12172(E3_SUMO-protein_ligase_RanBP2),87.16624177380139,1.0
1.0,K12182(hepatocyte_growth_factor-regulated_tyrosine_kinase_substrate),109.21117237841197,1.0
1.0,K12212(intracellular_multiplication_protein_IcmJ),1047.4584623094902,1.0
1.0,K12238(pyochelin_biosynthesis_protein_PchD),174.093272357913,1.0
1.0,K12241(pyochelin_biosynthetic_protein_PchG),1497.5879486812098,1.0
1.0,K12252(arginine:pyruvate_transaminase),8645.20872443935,1.0
1.0,K12259(spermine_oxidase),408.136717433212,1.0
1.0,K12291(pilus_assembly_protein_HofP),4453.747754230919,1.0
1.0,K12298(bile_salt-stimulated_lipase),483.2895534254539,1.0
1.0,"K12301(MFS_transporter,_ACS_family,_solute_carrier_family_17(sodium-dependent_inorganic_phosphate_cotransporter),_member_5)",62.0039176952267,1.0
1.0,"K12306(MFS_transporter,_FLVCR_family,_MFS-domain-containing_protein_7)",5152.763576675219,1.0
1.0,K12310(Di-N-acetylchitobiase),354.77192835248104,1.0
1.0,K12317(neutral_alpha-glucosidase_C),740.3965225066689,1.0
1.0,K12349(neutral_ceramidase),83.18412565176489,1.0
1.0,K12350(sphingomyelin_phosphodiesterase),1770.5511599034098,1.0
1.0,K12397(AP-3_complex_subunit_beta),1242.00954095304,1.0
1.0,K12400(AP-4_complex_subunit_epsilon-1),309.51361642940395,1.0
1.0,K12402(AP-4_complex_subunit_mu-1),192.62197771090297,1.0
1.0,"K12405(3-hydroxyacyl-CoA_dehydrogenase_/3a,7a,12a-trihydroxy-5b-cholest-24-enoyl-CoA_hydratase_[EC:1.1.1.354.2.1.107])",3822.2007825916094,1.0
1.0,K12412(minichromosome_maintenance_protein_1),171.58241010513098,1.0
1.0,K12417(acyl-CoA_thioesteraes_11),196.67356883241698,1.0
1.0,K12420(ketoacyl_reductase),315.183238479449,1.0
1.0,K12421(fatty_acid_CoA_ligase_FadD9),45.0705740662145,1.0
1.0,K12423(fatty_acid_CoA_ligase_FadD21),287.394999590612,1.0
1.0,K12426(long_chain_fatty_acid_CoA_FadD26),397.314504977442,1.0
1.0,K12428(fatty_acid_CoA_ligase_FadD32),9090.38683212554,1.0
1.0,K12429(fatty_acid_CoA_ligase_FadD36),127.47518252932197,1.0
1.0,K12436(polyketide_synthase_12),81.8265826053016,1.0
1.0,K12444(phenolpthiocerol_synthesis_type-I_polyketide_synthase_E),178.12440984188,1.0
1.0,K12445(trans_enoyl_reductase),163.72520996653498,1.0
1.0,K12448(UDP-arabinose_4-epimerase),4530.52534403057,1.0
1.0,"K12450(UDP-glucose_4,6-dehydratase)",349.23132113639497,1.0
1.0,K12466((+)-trans-carveol_dehydrogenase),4901.9879337433795,1.0
1.0,K12480(Rab_GTPase-binding_effector_protein_1),203.721294356881,1.0
1.0,K12482(RUN_and_FYVE_domain-containing_protein_1),1345.4525633741998,1.0
1.0,K12485(Rab11_family-interacting_protein_3/4),258.788694132273,1.0
1.0,K12503(short-chain_Z-isoprenyl_diphosphate_synthase),1102.3967700194798,1.0
1.0,K12515(tight_adherence_protein_G),1483.62271581493,1.0
1.0,K12521(minor_pilin_subunit_PapF),15909.0767455438,1.0
